source_path;source_file;source_bucket;Magic;error_message;error_code;error_class;missing_magic_column;missing_magic_column_file
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578453405;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578453405;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578453405;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578453405;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578453405;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578453405;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578488322;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578496139;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578502173;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578506691;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578520287;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578488322;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578523502;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578506691;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578547239;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578512456;MLP_Close Ticket=1578512456: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578512456;MLP_Close Ticket=1578512456: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578512456;MLP_Close Ticket=1578512456: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578572631;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578572631;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578517562;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578574454;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578578911;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578578911;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578547239;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578598580;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578598580;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578598580;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578598580;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578574454;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578619505;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578628995;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578628995;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578628995;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578598580;MLP_Close Ticket=1578598580: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578598580;MLP_Close Ticket=1578598580: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578641850;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578635874;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578617660;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578681652;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578677911;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578715772;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578681652;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578754164;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578706660;MLP_Close Ticket=1578706660: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578766334;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578766334;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578766334;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578778457;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578778457;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578778457;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578778457;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578706660;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578783374;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578783374;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578783374;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578783374;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578739449;MLP_Close Ticket=1578739449: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578746635;MLP_Close Ticket=1578746635: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578805928;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578805928;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578805928;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578754164;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578816190;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578816190;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578816190;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578816190;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578849673;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578849673;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578849673;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578816190;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578849673;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578849673;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578849673;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578867230;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578870538;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578870538;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578873659;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578873659;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578873659;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578816190;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578888398;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578849673;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578917313;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578867230;MLP_Close Ticket=1578867230: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578867230;MLP_Close Ticket=1578867230: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578888398;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578933651;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578906489;MLP_Close Ticket=1578906489: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578906489;MLP_Close Ticket=1578906489: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578906489;MLP_Close Ticket=1578906489: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578914217;MLP_Close Ticket=1578914217: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578914217;MLP_Close Ticket=1578914217: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578917313;MLP_Close Ticket=1578917313: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578917313;MLP_Close Ticket=1578917313: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578917313;MLP_Close Ticket=1578917313: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578917313;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578950767;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578924328;MLP_Close Ticket=1578924328: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578960621;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578964835;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578950767;MLP_Close Ticket=1578950767: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578950767;MLP_Close Ticket=1578950767: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578950767;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578979113;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578986076;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578986076;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578986076;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578964835;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578986076;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578973530;MLP_Close Ticket=1578973530: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578998805;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578993898;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578991177;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579020584;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579020584;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579026301;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579026301;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1578991177;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579028431;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579013000;MLP_Close Ticket=1579013000: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579020584;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579043598;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579028431;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579060460;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579037207;MLP_Close Ticket=1579037207: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579037207;MLP_Close Ticket=1579037207: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579037207;MLP_Close Ticket=1579037207: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579069264;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579082923;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579086051;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579086051;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579086051;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579092405;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579092405;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579092405;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579092405;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579103959;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579118414;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579118414;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579124055;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579082923;MLP_Close Ticket=1579082923: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579082923;MAIL_SEND-647: requested history data is in update state! ERROR-4066;4066;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579129946;MAIL_SEND-702: function is not confirmed! ERROR-4060;4060;OTHER;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579129946;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
MT/MQL4/Files/ERROR_SoSimple_517154336.csv;ERROR_SoSimple_517154336.csv;mt4_files;1579143627;MLP_OpenMarketOrder: requote! ERROR-138;138;REQUOTE;False;
