filled;close_reason;pnl_r;hold_bars;ambiguous;exit_price;exit_time;position_id;split;split_row_id;entry_id;mask_id;exit_id;stop_policy_id;stop_family;entry_floor_atr;fractal0_buffer_atr;stop_source;stop_distance_atr;risk_distance_atr;side;entry_effective_price;entry_bid_equivalent;protective_stop_price;r_value;signal_time;fill_time;fill_index;filter_id;spread;score_cutoff_on_val_select;entry_filter_score_col;tp_distance_atr
True;ML_CLOSE;0.4257142857142883;4;False;1797.83;2021-09-08 13:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1363;val_eval;1363;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1794.85;1794.6499999999999;1787.85;7.0;2021-09-08 07:00:00;2021-09-08 09:00:00;99886;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;SL;-1.0;0;False;1788.4599999999998;2021-09-08 16:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1364;val_eval;1364;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1795.4599999999998;1795.2599999999998;1788.4599999999998;7.0;2021-09-08 10:00:00;2021-09-08 16:00:00;99893;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;SL;-1.0;0;False;1786.29;2021-09-08 17:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1366;val_eval;1366;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1793.29;1793.09;1786.29;7.0;2021-09-08 15:00:00;2021-09-08 17:00:00;99894;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;-0.23625429553264862;16;False;1794.91;2021-09-09 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1367;val_eval;1367;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;3.4235294117646684;3.4235294117646684;SELL;1792.16;1792.16;1803.8;11.639999999999873;2021-09-08 16:00:00;2021-09-08 18:00:00;99895;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;TIME;1.6657142857142975;24;False;1799.65;2021-09-10 05:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1370;val_eval;1370;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1787.99;1787.79;1780.99;7.0;2021-09-08 21:00:00;2021-09-09 04:00:00;99904;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;-0.11440107671600293;6;False;1796.02;2021-09-10 03:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1378;val_eval;1378;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;2.1852941176470777;2.1852941176470777;SELL;1795.17;1795.17;1802.6000000000001;7.430000000000064;2021-09-09 15:00:00;2021-09-09 20:00:00;99920;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;-0.19857142857141039;2;False;1792.77;2021-09-10 18:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1389;val_eval;1389;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1794.1599999999999;1793.9599999999998;1787.1599999999999;7.0;2021-09-10 14:00:00;2021-09-10 16:00:00;99939;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;-0.22857142857141557;0;False;1791.66;2021-09-10 19:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1391;val_eval;1391;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1793.26;1793.06;1786.26;7.0;2021-09-10 17:00:00;2021-09-10 19:00:00;99942;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;TIME;1.0685714285714636;24;False;1791.43;2021-09-14 05:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1393;val_eval;1393;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1783.9499999999998;1783.7499999999998;1776.9499999999998;7.0;2021-09-10 23:00:00;2021-09-13 04:00:00;99950;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;TIME;1.0585714285714403;24;False;1791.43;2021-09-14 05:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1395;val_eval;1395;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1784.02;1783.82;1777.02;7.0;2021-09-13 02:00:00;2021-09-13 04:00:00;99950;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;0.22000000000002728;19;False;1789.0;2021-09-14 11:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1399;val_eval;1399;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1787.4599999999998;1787.2599999999998;1780.4599999999998;7.0;2021-09-13 11:00:00;2021-09-13 15:00:00;99961;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;TIME;2.5357142857142856;24;False;1804.26;2021-09-14 17:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1401;val_eval;1401;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1786.51;1786.31;1779.51;7.0;2021-09-13 14:00:00;2021-09-13 16:00:00;99962;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;-0.018640350877176252;12;False;1792.45;2021-09-14 09:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1402;val_eval;1402;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;fractal0_buffer;2.6235294117646606;2.6235294117646606;BUY;1792.62;1792.4199999999998;1783.5;9.11999999999989;2021-09-13 17:00:00;2021-09-13 20:00:00;99966;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;-0.012857142857131163;0;False;1787.94;2021-09-14 12:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1407;val_eval;1407;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1788.03;1787.83;1781.03;7.0;2021-09-14 05:00:00;2021-09-14 12:00:00;99981;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;-0.08714285714284285;0;False;1786.82;2021-09-14 13:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1409;val_eval;1409;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1787.4299999999998;1787.2299999999998;1780.4299999999998;7.0;2021-09-14 07:00:00;2021-09-14 13:00:00;99982;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;0.2625000000000122;5;False;1802.13;2021-09-15 14:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1417;val_eval;1417;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1800.24;1800.04;1793.04;7.2000000000000455;2021-09-15 02:00:00;2021-09-15 09:00:00;100001;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;-0.36388888888887144;4;False;1796.65;2021-09-15 15:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1419;val_eval;1419;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1799.27;1799.07;1792.07;7.2000000000000455;2021-09-15 05:00:00;2021-09-15 11:00:00;100003;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;-0.24583333333332927;0;False;1796.65;2021-09-15 15:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1423;val_eval;1423;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1798.42;1798.22;1791.22;7.2000000000000455;2021-09-15 12:00:00;2021-09-15 15:00:00;100007;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;0.08888888888890223;5;False;1791.48;2021-09-16 06:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1427;val_eval;1427;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;2.0;2.0;BUY;1790.84;1790.6399999999999;1783.6399999999999;7.2000000000000455;2021-09-15 22:00:00;2021-09-16 01:00:00;100016;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
True;ML_CLOSE;0.005714285714312999;0;False;1791.48;2021-09-16 06:00:00;S2_fractal0_buffer_0_5_entry_floor_2:E3_open_pullback_1_0atr:1429;val_eval;1429;E3_open_pullback_1_0atr;M0_no_mask;X2_ml_opposite_any_p0_50;S2_fractal0_buffer_0_5_entry_floor_2;fractal0_buffer_entry_floor;2.0;0.5;entry_floor;1.9999999999999867;1.9999999999999867;BUY;1791.4399999999998;1791.2399999999998;1784.4399999999998;7.0;2021-09-16 02:00:00;2021-09-16 06:00:00;100021;simple_r_value_top30;0.2;2.0384615384615645;r_value_atr;
