score,entry_movement_3,time,split,profile,model_key,horizon,selected_fraction,year
15.01364753250805,29.390000000000327,2025.12.02 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.012874548430574,43.9699999999998,2025.06.05 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.012780755145515,17.110000000000127,2025.04.25 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
15.0119342990113,43.51000000000022,2025.12.05 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.995857285573523,30.079999999999927,2025.12.31 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.99110475567574,25.970000000000255,2025.10.31 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.987555363124384,13.069999999999709,2025.05.09 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.985738217716614,11.550000000000182,2025.05.21 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.985238121070124,21.140000000000327,2025.12.03 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.985238121070124,21.140000000000327,2025.12.03 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.982294956443425,59.25,2025.05.08 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.980335289451205,57.17000000000007,2025.11.13 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.979450284619366,11.55999999999949,2025.12.04 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.975941524694719,22.93000000000029,2025.12.04 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.969444147810654,10.659999999999854,2025.12.19 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.96869004218811,70.21000000000004,2025.11.12 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.967215261324517,15.75,2025.04.30 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.966552456836538,47.150000000000546,2025.12.18 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.960601008997207,23.25,2025.09.23 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.955331331228885,8.640000000000327,2025.09.23 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.934435770159807,26.590000000000146,2025.12.24 18:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.931112973648439,36.54999999999973,2025.04.22 08:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.927015930841748,25.40000000000009,2025.06.27 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.925149725989508,25.970000000000255,2025.04.08 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.925029784274685,51.6899999999996,2025.04.10 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.924490961487914,8.220000000000255,2025.12.09 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.924057007726887,8.480000000000473,2025.12.23 09:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.918790277031846,23.829999999999927,2025.10.14 11:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.911090305807443,13.69000000000051,2025.10.14 19:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.905366162144619,42.26999999999953,2025.10.23 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.9015624288214,54.08999999999969,2025.04.04 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.896773589605694,12.830000000000382,2025.09.10 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.892997005109514,11.710000000000036,2025.11.07 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.88753525649451,12.830000000000382,2025.09.10 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.883617153551073,8.070000000000164,2025.04.15 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.878660493781851,16.529999999999745,2025.05.13 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.875715436328425,5.650000000000091,2025.09.09 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.86528889496666,19.699999999999818,2025.09.29 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.863662960135102,16.31999999999971,2025.10.15 18:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.8568590930989,16.409999999999854,2025.04.10 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.835972812491862,17.579999999999927,2025.12.18 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.835765695013913,70.75999999999931,2025.11.12 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.83446113183391,30.36999999999989,2025.04.22 11:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.827878935049826,14.55999999999949,2025.12.30 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.820068313758908,16.920000000000073,2025.04.24 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.810520940641128,16.600000000000364,2025.11.26 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.810520940641128,16.600000000000364,2025.11.26 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.80794744296881,18.0300000000002,2025.09.30 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.801163967678159,31.76000000000022,2025.11.26 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.801056616302866,9.449999999999818,2025.12.10 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.798232215541296,24.710000000000036,2025.05.08 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.785630323835917,8.75,2025.05.16 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.785453167296668,50.55000000000018,2025.09.30 09:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.78373191320015,12.349999999999909,2025.05.19 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.783033416994547,29.730000000000018,2025.11.06 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.782661404499393,7.75,2025.12.19 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.780210859711525,18.230000000000473,2025.12.04 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.776095686993655,25.460000000000036,2025.11.20 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.772463699388668,26.600000000000364,2025.12.19 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.772386522315493,41.19999999999982,2025.11.19 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.767951957031778,9.079999999999927,2025.05.20 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.767519474709168,28.34999999999991,2025.10.03 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.76635954551095,24.51000000000022,2025.11.18 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.762829214879103,33.02000000000044,2025.12.11 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.760574621902862,20.610000000000127,2025.06.17 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.76000622666932,12.699999999999818,2025.09.12 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.759658464636445,23.13000000000011,2025.10.29 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.749817438927584,14.050000000000182,2025.05.01 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.748647312070034,8.819999999999709,2025.09.12 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.7471921978405,7.780000000000655,2025.11.27 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.745980601603774,16.61999999999989,2025.06.24 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.744988491793869,24.639999999999873,2025.10.03 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.74253776173591,60.73999999999978,2025.05.14 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.73218808248396,5.019999999999982,2025.09.16 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.72364618350371,16.920000000000073,2025.04.24 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.721624842425898,24.789999999999964,2025.05.22 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.706721583985383,25.549999999999727,2025.04.17 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.702337281434003,54.69000000000051,2025.10.20 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.699294994886216,7.940000000000055,2025.09.16 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.697366342774615,22.670000000000073,2025.12.23 18:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.688211172436224,16.949999999999818,2025.11.17 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.685010281649584,11.259999999999764,2025.04.14 15:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.683404553164799,31.440000000000055,2025.04.08 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.68135516336615,10.139999999999873,2025.05.27 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.674846511964043,30.01000000000022,2025.06.24 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.67396716450952,32.909999999999854,2025.06.16 14:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.673872656203548,18.7800000000002,2025.11.05 13:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.671389457476439,26.230000000000018,2025.05.20 12:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.670021967780707,13.990000000000236,2025.05.28 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.670021967780707,13.990000000000236,2025.05.28 16:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
14.661091336302801,38.07999999999993,2025.12.18 17:00,val_eval,simple_combined,extra_trees_small,3,0.05,2025
