profile,model_key,seed,target_family,split,year,horizon,spearman,top10_lift,top_n,rest_n
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_select,2023,6,0.037482631405768185,1.0280746835146566,145,1298
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_eval,2023,6,0.06235906424618606,1.1639943141574542,124,1112
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_eval,2024,6,0.11853895643685777,1.032729120272039,273,2450
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_eval,2025,6,0.0424943966211097,1.0195051509846416,269,2418
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_select,2021,12,0.024887498389945178,1.0245722131627568,269,2417
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_select,2022,12,0.008186070090887683,1.174991762281312,252,2267
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_select,2023,12,0.056060740413055705,1.102908699365756,145,1298
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_eval,2023,12,0.12340754834650797,1.2346436064993576,124,1112
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_eval,2024,12,0.08325656122085943,1.1369929613460672,273,2450
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_eval,2025,12,0.06102024571978397,1.0368696110594335,269,2418
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_select,2021,12,0.022555506989065728,1.0311353492862494,269,2417
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_select,2022,12,0.0018966001940714757,1.1579820417676667,252,2267
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_select,2023,12,0.055838129203428254,1.0498154684221546,145,1298
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_eval,2023,12,0.1050312061579415,1.2092486418126893,124,1112
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_eval,2024,12,0.07243077638933294,1.1088814770592603,273,2450
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_eval,2025,12,0.06288858443766045,1.0073688172854964,269,2418
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_select,2021,12,0.018257527010046865,0.9957873842273257,269,2417
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_select,2022,12,0.018922061918667656,1.130357518470528,252,2267
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_select,2023,12,0.05698262637655132,1.0259792065795184,145,1298
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_eval,2023,12,0.11974573596376022,1.209579992884066,124,1112
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_eval,2024,12,0.08715815251382797,1.1243583263578771,273,2450
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_eval,2025,12,0.04730636903694216,1.0347321914675924,269,2418
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_select,2021,24,-0.013028881947448627,0.9707813923759198,269,2417
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_select,2022,24,0.014421201464257578,1.1073023757959937,252,2267
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_select,2023,24,0.018765430765539323,1.0324469854682718,145,1298
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_eval,2023,24,0.11808330583828403,1.2128951312939522,124,1112
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_eval,2024,24,0.10091955072013903,1.0981559308286433,273,2450
fractal_density_only,hist_gradient_boosting,42,entry_movement,val_eval,2025,24,0.06493257274872635,1.0326109483133186,269,2418
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_select,2021,24,-0.023379721278981008,0.9715360575400821,269,2417
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_select,2022,24,0.013297985873313116,1.128869990131869,252,2267
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_select,2023,24,0.020167241668171933,1.0402991670617,145,1298
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_eval,2023,24,0.11332329292177112,1.273218231102619,124,1112
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_eval,2024,24,0.07369145515124055,1.056857798883973,273,2450
fractal_density_only,hist_gradient_boosting,43,entry_movement,val_eval,2025,24,0.07205203736613386,1.0559877296489595,269,2418
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_select,2021,24,-0.0273119057902215,0.94831971216065,269,2417
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_select,2022,24,-0.0028171615368716087,1.1223898270813495,252,2267
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_select,2023,24,0.017020499408733347,1.040024873449508,145,1298
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_eval,2023,24,0.12090009145296306,1.2460094956369236,124,1112
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_eval,2024,24,0.08827457662256706,1.057394963355322,273,2450
fractal_density_only,hist_gradient_boosting,44,entry_movement,val_eval,2025,24,0.06128892184031244,1.0536181443060884,269,2418
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2021,3,0.06813295311797604,1.2888443499559639,269,2417
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2022,3,0.05075837033261866,1.2440027329368661,252,2267
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2023,3,0.10328661001516803,1.258982415192457,145,1298
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2023,3,0.04044594041981251,1.5188045906717687,124,1112
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2024,3,0.17915329859729304,1.1466817188524687,273,2450
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2025,3,0.024459868627793098,1.0713064878088965,269,2418
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2021,3,0.06683533291172772,1.2367792636998052,269,2417
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2022,3,0.04834175195660795,1.185376186134056,252,2267
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2023,3,0.10248442013695566,1.2620275719677148,145,1298
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2023,3,0.0510371443913568,1.4776406295981073,124,1112
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2024,3,0.18265701340285911,1.1522881513357501,273,2450
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2025,3,0.013240753420920327,1.0825691896451837,269,2418
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2021,3,0.08128194508600779,1.2629446223056628,269,2417
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2022,3,0.04965873178261002,1.2203897336208698,252,2267
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2023,3,0.09489046392743368,1.2115190578814405,145,1298
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2023,3,0.04743668648052987,1.5332979418412134,124,1112
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2024,3,0.17778847496628628,1.1220879696540107,273,2450
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2025,3,0.015157074572549297,1.0922030998436292,269,2418
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2021,6,0.07710124278415659,1.217376854683673,269,2417
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2022,6,0.05701955324720198,1.2961096840408872,252,2267
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2023,6,0.1278488329140751,1.1877946030994644,145,1298
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2023,6,0.039896719421510615,1.3890157184639078,124,1112
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2024,6,0.2210247588019684,1.1158610819651882,273,2450
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2025,6,0.01222712678206028,1.115543760728611,269,2418
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2021,6,0.07622922374310094,1.1887618598093614,269,2417
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2022,6,0.054251519429002304,1.24996096887594,252,2267
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2023,6,0.14231547750201162,1.17107613474795,145,1298
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2023,6,0.03233812145079564,1.3974172969079557,124,1112
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2024,6,0.22396996984757844,1.0985360304303196,273,2450
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2025,6,0.010133280346587318,1.1128104752794636,269,2418
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2021,6,0.08205228991689742,1.1838963841345866,269,2417
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2022,6,0.0550613124382683,1.2742820290479528,252,2267
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2023,6,0.15843910898064842,1.1737542232973344,145,1298
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2023,6,0.03336899844292316,1.4003557156885373,124,1112
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2024,6,0.22132537724516116,1.1004389725851358,273,2450
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2025,6,0.0145418332845818,1.1168713368447267,269,2418
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2021,12,0.07307191982211371,1.1334587292538332,269,2417
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2022,12,0.03212144339958934,1.2326670661192316,252,2267
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2023,12,0.12134833047637351,1.0711140982037244,145,1298
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2023,12,0.056733662843151296,1.4183448689845235,124,1112
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2024,12,0.2455185803829787,1.071345031592801,273,2450
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2025,12,0.027111904067195405,1.1509932366979347,269,2418
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2021,12,0.059682192584366196,1.128692781070334,269,2417
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2022,12,0.018209886572132197,1.2127368855236054,252,2267
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2023,12,0.14189255416235125,1.1634245622508974,145,1298
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2023,12,0.04608743161409132,1.4226027926225315,124,1112
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2024,12,0.24320706152068358,1.09398208167083,273,2450
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2025,12,0.01849662077373372,1.1707365311460887,269,2418
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2021,12,0.06424573234088918,1.15422671204619,269,2417
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2022,12,0.045206234514709044,1.2243585134543415,252,2267
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2023,12,0.126450123521936,1.2094473742476946,145,1298
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2023,12,0.09454867541513563,1.3415740696082905,124,1112
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2024,12,0.24359925950310385,1.0948945101468333,273,2450
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2025,12,0.03444127640002902,1.1734631219018186,269,2418
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2021,24,-0.00874169293464383,1.0063747632200606,269,2417
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2022,24,0.02473457730636871,1.0671769416629524,252,2267
fractal_density_only,extra_trees_small,42,entry_movement,val_select,2023,24,0.04206371407174269,1.0646153153300681,145,1298
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2023,24,0.014079000432317605,1.379627702379052,124,1112
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2024,24,0.25201143044847124,1.062528016116095,273,2450
fractal_density_only,extra_trees_small,42,entry_movement,val_eval,2025,24,0.06826818420862163,1.190503421729582,269,2418
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2021,24,-0.004575204307597658,1.0338433070226392,269,2417
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2022,24,0.034263888165581236,1.1197672012391875,252,2267
fractal_density_only,extra_trees_small,43,entry_movement,val_select,2023,24,0.07439654970772334,1.024256109555724,145,1298
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2023,24,0.044941286087718926,1.4113828220030746,124,1112
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2024,24,0.2691882593220393,1.0545998605598557,273,2450
fractal_density_only,extra_trees_small,43,entry_movement,val_eval,2025,24,0.05873470293606863,1.2275469936861918,269,2418
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2021,24,-0.009023447343391056,0.9970536497571776,269,2417
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2022,24,0.019754690936348508,1.0795214334369005,252,2267
fractal_density_only,extra_trees_small,44,entry_movement,val_select,2023,24,0.07068263969821705,1.0572195322272153,145,1298
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2023,24,0.012304433842319778,1.326909172419962,124,1112
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2024,24,0.271496431715519,1.0608933573424506,273,2450
fractal_density_only,extra_trees_small,44,entry_movement,val_eval,2025,24,0.06843780825525492,1.2251398860268292,269,2418
simple_combined,ridge_regression,42,entry_movement,val_select,2021,3,0.5012217263587745,1.736653015186052,269,2417
simple_combined,ridge_regression,42,entry_movement,val_select,2022,3,0.5382104600497006,1.858824294247429,252,2267
simple_combined,ridge_regression,42,entry_movement,val_select,2023,3,0.4895345966412184,1.7735063911221818,145,1298
simple_combined,ridge_regression,42,entry_movement,val_eval,2023,3,0.5074221519070173,1.9499165128156615,124,1112
simple_combined,ridge_regression,42,entry_movement,val_eval,2024,3,0.4756109055135875,1.6562257916295486,273,2450
simple_combined,ridge_regression,42,entry_movement,val_eval,2025,3,0.5735473468587924,1.8607153853258664,269,2418
simple_combined,ridge_regression,42,entry_movement,val_select,2021,6,0.5181442356699466,1.6472180266941843,269,2417
simple_combined,ridge_regression,42,entry_movement,val_select,2022,6,0.5335064636982376,1.8340278472827645,252,2267
simple_combined,ridge_regression,42,entry_movement,val_select,2023,6,0.5235667631872502,1.712408816764423,145,1298
simple_combined,ridge_regression,42,entry_movement,val_eval,2023,6,0.535917752030799,1.8723369581900127,124,1112
simple_combined,ridge_regression,42,entry_movement,val_eval,2024,6,0.49371277021275184,1.5908887534795038,273,2450
simple_combined,ridge_regression,42,entry_movement,val_eval,2025,6,0.6042164204875597,1.8398778934545346,269,2418
simple_combined,ridge_regression,42,entry_movement,val_select,2021,12,0.45900108799335654,1.5094848114695785,269,2417
simple_combined,ridge_regression,42,entry_movement,val_select,2022,12,0.43469977216986544,1.637459171149023,252,2267
simple_combined,ridge_regression,42,entry_movement,val_select,2023,12,0.43749154644373434,1.5626189438805635,145,1298
simple_combined,ridge_regression,42,entry_movement,val_eval,2023,12,0.4744101033847393,1.6202213100394234,124,1112
simple_combined,ridge_regression,42,entry_movement,val_eval,2024,12,0.4845196227235619,1.4009459579989765,273,2450
simple_combined,ridge_regression,42,entry_movement,val_eval,2025,12,0.6046651302597664,1.8284508601775276,269,2418
simple_combined,ridge_regression,42,entry_movement,val_select,2021,24,0.19964264178427796,1.2857669570590653,269,2417
simple_combined,ridge_regression,42,entry_movement,val_select,2022,24,0.28001485646538193,1.6198051098516641,252,2267
simple_combined,ridge_regression,42,entry_movement,val_select,2023,24,0.2497590019077995,1.2881036272850728,145,1298
simple_combined,ridge_regression,42,entry_movement,val_eval,2023,24,0.326206724615163,1.3742470547940882,124,1112
simple_combined,ridge_regression,42,entry_movement,val_eval,2024,24,0.3646178039686341,1.28864633578163,273,2450
simple_combined,ridge_regression,42,entry_movement,val_eval,2025,24,0.5776142670867126,1.7683627132608617,269,2418
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2021,3,0.5593426154048259,1.8800625028635496,269,2417
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2022,3,0.574694053185104,2.013049543999686,252,2267
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2023,3,0.5810275927738187,2.0998330573330515,145,1298
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2023,3,0.6014190710282162,2.175548256212926,124,1112
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2024,3,0.5043978234629545,1.6670507393699217,273,2450
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2025,3,0.3682193963242032,1.5070609439362521,269,2418
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2021,3,0.560395846367937,1.915012218146429,269,2417
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2022,3,0.570418630725662,2.062178048753076,252,2267
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2023,3,0.5763773469863686,2.1061173254187358,145,1298
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2023,3,0.6040999444246117,2.183393422073368,124,1112
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2024,3,0.5053101750350766,1.6825015508894965,273,2450
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2025,3,0.38192670877161916,1.4995648404775264,269,2418
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2021,3,0.5620497442833307,1.8487309161517016,269,2417
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2022,3,0.5708143054643304,2.026523351936729,252,2267
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2023,3,0.5749213824544117,2.032015982452258,145,1298
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2023,3,0.6024304068111875,2.126220192182338,124,1112
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2024,3,0.49829654531163337,1.5911644717705533,273,2450
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2025,3,0.3815626672034281,1.5151912719251948,269,2418
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2021,6,0.5370033279918867,1.69647765868436,269,2417
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2022,6,0.5420718064732735,1.836113928999975,252,2267
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2023,6,0.5821257550469137,1.798455044151753,145,1298
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2023,6,0.5914255244968989,1.7518719133831828,124,1112
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2024,6,0.5047075503829577,1.5133683198061876,273,2450
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2025,6,0.38252970158554433,1.3227708260216509,269,2418
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2021,6,0.5429980664567148,1.6953982637340133,269,2417
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2022,6,0.5427428913781757,1.8399449050946965,252,2267
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2023,6,0.5741458933414023,1.7856762333362068,145,1298
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2023,6,0.5909294275686502,1.9573546656496343,124,1112
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2024,6,0.5082345585386646,1.5306465612681726,273,2450
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2025,6,0.3982618935253029,1.3236326102277371,269,2418
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2021,6,0.5462928436808373,1.6743250717493745,269,2417
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2022,6,0.5443452053896057,1.8264718727241034,252,2267
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2023,6,0.5722099524569082,1.7547811015505745,145,1298
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2023,6,0.5909451270547492,1.8923800706575062,124,1112
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2024,6,0.5029382685751345,1.5937653024891274,273,2450
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2025,6,0.3791994307544193,1.3491109929643479,269,2418
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2021,12,0.4511832270927701,1.442611367190114,269,2417
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2022,12,0.42805848151594666,1.5177644341661527,252,2267
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2023,12,0.49945649824760413,1.5603509459673157,145,1298
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2023,12,0.5129316467901176,1.7341849002224066,124,1112
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2024,12,0.44861980450123484,1.3287727359855739,273,2450
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2025,12,0.3748064679485594,1.4747130385425138,269,2418
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2021,12,0.4513362301031339,1.441290790654334,269,2417
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2022,12,0.43757062256198975,1.5363018295344182,252,2267
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2023,12,0.49723796922084185,1.5275716281235454,145,1298
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2023,12,0.5075918371993826,1.6661291929488684,124,1112
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2024,12,0.463401975588216,1.374440013229266,273,2450
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2025,12,0.3842099424128552,1.4308464556038476,269,2418
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2021,12,0.44776840637787585,1.3770172047890294,269,2417
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2022,12,0.43025430699107814,1.5256420712187018,252,2267
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2023,12,0.4919065784839649,1.4587744680331105,145,1298
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2023,12,0.5003053558560964,1.623988383879039,124,1112
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2024,12,0.4572695858506864,1.3584609296699492,273,2450
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2025,12,0.36227861614712675,1.4916857502752376,269,2418
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2021,24,0.16750546342233816,1.2358302837397162,269,2417
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2022,24,0.26467760800072027,1.3000300659837811,252,2267
simple_combined,hist_gradient_boosting,42,entry_movement,val_select,2023,24,0.3132922847026798,1.3341094813963574,145,1298
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2023,24,0.3286972816695872,1.3193077542875893,124,1112
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2024,24,0.3201061240125355,1.1598614382965384,273,2450
simple_combined,hist_gradient_boosting,42,entry_movement,val_eval,2025,24,0.28773283369786146,1.3160633123580294,269,2418
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2021,24,0.16804969954847393,1.1985500798315287,269,2417
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2022,24,0.26720800924175786,1.3902154929088006,252,2267
simple_combined,hist_gradient_boosting,43,entry_movement,val_select,2023,24,0.31550780710454396,1.3232091483692898,145,1298
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2023,24,0.31067919106864,1.3610333515785102,124,1112
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2024,24,0.31131118337220914,1.155572261702668,273,2450
simple_combined,hist_gradient_boosting,43,entry_movement,val_eval,2025,24,0.3072514471089456,1.340422882859531,269,2418
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2021,24,0.16326008490978366,1.1797473017181053,269,2417
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2022,24,0.25856416584187986,1.3993411106904514,252,2267
simple_combined,hist_gradient_boosting,44,entry_movement,val_select,2023,24,0.29933367870163824,1.3436869224942805,145,1298
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2023,24,0.31264426257980915,1.461572593375223,124,1112
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2024,24,0.3283390482959621,1.2059183359414367,273,2450
simple_combined,hist_gradient_boosting,44,entry_movement,val_eval,2025,24,0.2251090253724947,1.2239492931357214,269,2418
simple_combined,extra_trees_small,42,entry_movement,val_select,2021,3,0.5547765939660801,1.95342573844568,269,2417
simple_combined,extra_trees_small,42,entry_movement,val_select,2022,3,0.5743994450173366,2.040917295686033,252,2267
simple_combined,extra_trees_small,42,entry_movement,val_select,2023,3,0.5723599985616311,2.2458761834867684,145,1298
simple_combined,extra_trees_small,42,entry_movement,val_eval,2023,3,0.583731595329604,2.1659746980140477,124,1112
simple_combined,extra_trees_small,42,entry_movement,val_eval,2024,3,0.5336626521541542,1.9024621570930247,273,2450
simple_combined,extra_trees_small,42,entry_movement,val_eval,2025,3,0.4474898749835112,1.7118232073262338,269,2418
simple_combined,extra_trees_small,43,entry_movement,val_select,2021,3,0.5647200350288197,1.9426884248836371,269,2417
simple_combined,extra_trees_small,43,entry_movement,val_select,2022,3,0.5761298763029098,2.027537027488856,252,2267
simple_combined,extra_trees_small,43,entry_movement,val_select,2023,3,0.567891935643763,2.1862678177309895,145,1298
simple_combined,extra_trees_small,43,entry_movement,val_eval,2023,3,0.5948698402846513,2.145143926675111,124,1112
simple_combined,extra_trees_small,43,entry_movement,val_eval,2024,3,0.5413798260636086,1.9422525038530551,273,2450
simple_combined,extra_trees_small,43,entry_movement,val_eval,2025,3,0.473501415836241,1.6991100590062074,269,2418
simple_combined,extra_trees_small,44,entry_movement,val_select,2021,3,0.569622031102142,1.9680091700687958,269,2417
simple_combined,extra_trees_small,44,entry_movement,val_select,2022,3,0.5794722007427207,2.0505314682705396,252,2267
simple_combined,extra_trees_small,44,entry_movement,val_select,2023,3,0.573428255920875,2.167864229820875,145,1298
simple_combined,extra_trees_small,44,entry_movement,val_eval,2023,3,0.5897845988865097,2.087238449936568,124,1112
simple_combined,extra_trees_small,44,entry_movement,val_eval,2024,3,0.5428558550136091,1.899607027663404,273,2450
simple_combined,extra_trees_small,44,entry_movement,val_eval,2025,3,0.46549505158657445,1.6865277143801864,269,2418
simple_combined,extra_trees_small,42,entry_movement,val_select,2021,6,0.5612555886081516,1.653492345975243,269,2417
simple_combined,extra_trees_small,42,entry_movement,val_select,2022,6,0.5575175714447951,1.7896979387119702,252,2267
simple_combined,extra_trees_small,42,entry_movement,val_select,2023,6,0.5753598810447025,1.8948819556261913,145,1298
simple_combined,extra_trees_small,42,entry_movement,val_eval,2023,6,0.5894346944628863,1.8453738149502834,124,1112
simple_combined,extra_trees_small,42,entry_movement,val_eval,2024,6,0.5267928940960324,1.6946686563626039,273,2450
simple_combined,extra_trees_small,42,entry_movement,val_eval,2025,6,0.4865612849060465,1.7210098379508056,269,2418
simple_combined,extra_trees_small,43,entry_movement,val_select,2021,6,0.5677863256373177,1.6762383381084502,269,2417
simple_combined,extra_trees_small,43,entry_movement,val_select,2022,6,0.5577235175497458,1.854071561771779,252,2267
simple_combined,extra_trees_small,43,entry_movement,val_select,2023,6,0.5812650497603593,1.899695893581209,145,1298
simple_combined,extra_trees_small,43,entry_movement,val_eval,2023,6,0.5958210648810615,1.9264190440104105,124,1112
simple_combined,extra_trees_small,43,entry_movement,val_eval,2024,6,0.5340882161752672,1.661113425869295,273,2450
simple_combined,extra_trees_small,43,entry_movement,val_eval,2025,6,0.5087431397815315,1.683795151336811,269,2418
simple_combined,extra_trees_small,44,entry_movement,val_select,2021,6,0.5571895081064442,1.6658685508036277,269,2417
simple_combined,extra_trees_small,44,entry_movement,val_select,2022,6,0.5583136642701224,1.8702918564697408,252,2267
simple_combined,extra_trees_small,44,entry_movement,val_select,2023,6,0.5792865515822663,1.8491346855562734,145,1298
simple_combined,extra_trees_small,44,entry_movement,val_eval,2023,6,0.5859915378461945,1.9391778290849162,124,1112
simple_combined,extra_trees_small,44,entry_movement,val_eval,2024,6,0.5311635523674587,1.658790013358352,273,2450
simple_combined,extra_trees_small,44,entry_movement,val_eval,2025,6,0.4850063153157359,1.667931488113095,269,2418
simple_combined,extra_trees_small,42,entry_movement,val_select,2021,12,0.5049815048865786,1.5530747154287845,269,2417
simple_combined,extra_trees_small,42,entry_movement,val_select,2022,12,0.45966787804093817,1.6147010335087846,252,2267
simple_combined,extra_trees_small,42,entry_movement,val_select,2023,12,0.5053221642143462,1.6480694438355605,145,1298
