profile,model_key,seed,horizon,target_family,split,top_frac,top_n,rest_n,top_mean,rest_mean,lift,lift_ci_p05,lift_ci_p50,lift_ci_p95
time_plus_atr,extra_trees_small,43,12,entry_movement,val_select,0.05,333.0,6315.0,20.52786786786787,13.38132541567696,1.5340683549791219,1.379883882390601,1.5441041745702166,1.7199599003381207
time_plus_atr,extra_trees_small,43,12,entry_movement,val_select,0.1,665.0,5983.0,20.34311278195489,13.005295002507102,1.564217711173275,1.4321698194964851,1.5651551159230315,1.6632759450538368
time_plus_atr,extra_trees_small,43,12,entry_movement,val_select,0.2,1330.0,5318.0,18.881812030075185,12.45318540804814,1.5162234730619528,1.4161131104262712,1.5172468054361619,1.5975049941600643
time_plus_atr,extra_trees_small,43,12,entry_movement,val_eval,0.05,333.0,6313.0,46.81543543543544,22.354001267226366,2.094275421916185,1.8613235500105756,2.062654046539433,2.308193431332819
time_plus_atr,extra_trees_small,43,12,entry_movement,val_eval,0.1,665.0,5981.0,45.616225563909786,21.129503427520486,2.158887724000941,1.9606253976516272,2.1470620646460237,2.3858817149855236
time_plus_atr,extra_trees_small,43,12,entry_movement,val_eval,0.2,1330.0,5316.0,42.690849624060164,18.798254326561327,2.2710007473268075,2.0843495260531095,2.2436473303211484,2.4409906997890385
time_plus_atr,extra_trees_small,43,12,entry_movement,low_n_disclosure,0.05,59.0,1103.0,73.94305084745764,84.308875793291,0.8770494227529692,0.754722441791795,0.876111583809679,1.0169573271397907
time_plus_atr,extra_trees_small,43,12,entry_movement,low_n_disclosure,0.1,117.0,1045.0,78.94888888888886,84.32374162679425,0.9362593187373756,0.8135263554999175,0.9288864070633125,1.05554133425952
time_plus_atr,extra_trees_small,43,12,entry_movement,low_n_disclosure,0.2,233.0,929.0,74.98536480686697,85.98895586652313,0.8720348334414416,0.7945050623379282,0.8819168847943141,0.9744819593132464
time_plus_atr,extra_trees_small,44,12,entry_movement,val_select,0.05,333.0,6315.0,20.081561561561568,13.404859857482185,1.4980806793256143,1.3506773738797146,1.499069407327748,1.6750388511725414
time_plus_atr,extra_trees_small,44,12,entry_movement,val_select,0.1,665.0,5983.0,20.180421052631583,13.023377904061507,1.5495535183954128,1.4309326737749328,1.5459510146314854,1.6365357883752416
time_plus_atr,extra_trees_small,44,12,entry_movement,val_select,0.2,1330.0,5318.0,18.890345864661658,12.451051147047762,1.5171687628269603,1.4285172945515778,1.5137445574668436,1.5869190672820361
time_plus_atr,extra_trees_small,44,12,entry_movement,val_eval,0.05,333.0,6313.0,48.79753753753754,22.249448756534143,2.193202091049867,1.9447488351106132,2.168494453294791,2.433168151703955
time_plus_atr,extra_trees_small,44,12,entry_movement,val_eval,0.1,665.0,5981.0,47.25387969924813,20.9474201638522,2.2558329058960456,1.9984680426008974,2.2165039229693746,2.477509415778311
time_plus_atr,extra_trees_small,44,12,entry_movement,val_eval,0.2,1330.0,5316.0,43.77044360902257,18.52815274642589,2.3623749333276605,2.1573626545840625,2.3351134376373706,2.546399641152429
time_plus_atr,extra_trees_small,44,12,entry_movement,low_n_disclosure,0.05,59.0,1103.0,76.53542372881363,84.17020852221214,0.9092935026841032,0.75868467508769,0.9147258416219257,1.0837356815035333
time_plus_atr,extra_trees_small,44,12,entry_movement,low_n_disclosure,0.1,117.0,1045.0,78.79649572649575,84.34080382775119,0.9342630393637397,0.8209040359072226,0.9243523890187496,1.014084355746543
time_plus_atr,extra_trees_small,44,12,entry_movement,low_n_disclosure,0.2,233.0,929.0,75.02669527896995,85.9785898815931,0.8726206766393153,0.7731580374489276,0.8678390570880997,0.9853606141883952
time_plus_atr,extra_trees_small,42,24,entry_movement,val_select,0.05,333.0,6315.0,28.45093093093093,19.64679176563737,1.4481209588983466,1.270855761261249,1.4506011517586732,1.6522878571361859
time_plus_atr,extra_trees_small,42,24,entry_movement,val_select,0.1,665.0,5983.0,26.883563909774434,19.3324552899883,1.390592322936685,1.2573023325905983,1.3780305593489384,1.5194325763585175
time_plus_atr,extra_trees_small,42,24,entry_movement,val_select,0.2,1330.0,5318.0,25.12895488721804,18.82702895825498,1.3347275846303879,1.235568546518337,1.3382004522837678,1.4346583648458098
time_plus_atr,extra_trees_small,42,24,entry_movement,val_eval,0.05,333.0,6313.0,62.38387387387388,32.886451766196735,1.8969475429391536,1.6959840212530397,1.8875682879198452,2.1178315018590745
time_plus_atr,extra_trees_small,42,24,entry_movement,val_eval,0.1,665.0,5981.0,63.0803157894737,31.17164186590871,2.0236443130210073,1.8261564463040314,2.0068429696694636,2.2442454995072336
time_plus_atr,extra_trees_small,42,24,entry_movement,val_eval,0.2,1330.0,5316.0,61.61754887218046,27.54602332580888,2.236894528962688,1.9839488578208466,2.2232977941856826,2.464907086280928
time_plus_atr,extra_trees_small,42,24,entry_movement,low_n_disclosure,0.05,59.0,1103.0,139.69932203389834,120.23365367180415,1.1618986678657264,0.9040091652934344,1.160086062308551,1.4400678157196518
time_plus_atr,extra_trees_small,42,24,entry_movement,low_n_disclosure,0.1,117.0,1045.0,131.12914529914534,120.11279425837317,1.0917167160150736,0.8691875493953147,1.0817159077139,1.3030539182633438
time_plus_atr,extra_trees_small,42,24,entry_movement,low_n_disclosure,0.2,233.0,929.0,126.47772532188843,119.90384284176533,1.0548262868338467,0.9151048154201836,1.0274395990325953,1.1692214194550137
time_plus_atr,extra_trees_small,43,24,entry_movement,val_select,0.05,333.0,6315.0,28.540720720720724,19.64205700712589,1.453041334233299,1.2669755039647852,1.4556663676195392,1.6912473207790055
time_plus_atr,extra_trees_small,43,24,entry_movement,val_select,0.1,665.0,5983.0,27.110240601503765,19.307260571619587,1.4041474449955915,1.2714005926444862,1.3937301729552842,1.5232479191395438
time_plus_atr,extra_trees_small,43,24,entry_movement,val_select,0.2,1330.0,5318.0,25.580586466165414,18.71407860097781,1.366916694729968,1.2555551249362142,1.3667320824577698,1.460365919874902
time_plus_atr,extra_trees_small,43,24,entry_movement,val_eval,0.05,333.0,6313.0,61.267417417417406,32.94534294313322,1.859668528057843,1.6894263511155065,1.841613103245276,2.0579538878732344
time_plus_atr,extra_trees_small,43,24,entry_movement,val_eval,0.1,665.0,5981.0,61.63204511278195,31.33266845009196,1.9670219027451226,1.7960857756932374,1.9433676644751388,2.117654998678741
time_plus_atr,extra_trees_small,43,24,entry_movement,val_eval,0.2,1330.0,5316.0,59.156609022556395,28.161721218961627,2.100603459660894,1.8758594876126202,2.0814631494511087,2.291236845777631
time_plus_atr,extra_trees_small,43,24,entry_movement,low_n_disclosure,0.05,59.0,1103.0,98.64406779661012,122.42971894832274,0.8057199562652554,0.6914855068624062,0.8080934649849449,0.9217879028861496
time_plus_atr,extra_trees_small,43,24,entry_movement,low_n_disclosure,0.1,117.0,1045.0,105.35999999999996,122.99795215311002,0.856599627519375,0.7552314561037105,0.855341450373633,0.9510460130957463
time_plus_atr,extra_trees_small,43,24,entry_movement,low_n_disclosure,0.2,233.0,929.0,108.56901287553646,124.39547900968782,0.872772979692302,0.7534590692407446,0.868050716952199,0.9979681655097621
time_plus_atr,extra_trees_small,44,24,entry_movement,val_select,0.05,333.0,6315.0,28.790450450450454,19.62888836104513,1.4667387129057734,1.2603438614841758,1.4639856143802938,1.69430242645026
time_plus_atr,extra_trees_small,44,24,entry_movement,val_select,0.1,665.0,5983.0,26.61472180451128,19.362336620424536,1.3745614657084568,1.2449217906079197,1.378510247292669,1.5095926729255418
time_plus_atr,extra_trees_small,44,24,entry_movement,val_select,0.2,1330.0,5318.0,25.207684210526317,18.80733922527266,1.3403110301032424,1.2339953951678682,1.3418023622644857,1.4354522717709053
time_plus_atr,extra_trees_small,44,24,entry_movement,val_eval,0.05,333.0,6313.0,67.64051051051051,32.60917313480121,2.0742786157408912,1.8396887164724698,2.0712770995294036,2.392423360781891
time_plus_atr,extra_trees_small,44,24,entry_movement,val_eval,0.1,665.0,5981.0,66.27589473684209,30.81634007691022,2.1506737844738635,1.8807281280445869,2.121169629845662,2.451807864926622
time_plus_atr,extra_trees_small,44,24,entry_movement,val_eval,0.2,1330.0,5316.0,60.782007518796995,27.755065838976673,2.189942833190484,1.9276208550850582,2.1693270921158136,2.382428513893774
time_plus_atr,extra_trees_small,44,24,entry_movement,low_n_disclosure,0.05,59.0,1103.0,126.99050847457633,120.91345421577513,1.050259537271646,0.7634921808170206,1.0169114650255557,1.3003122267962584
time_plus_atr,extra_trees_small,44,24,entry_movement,low_n_disclosure,0.1,117.0,1045.0,125.10504273504277,120.78726315789471,1.0357469774897028,0.8157548015915557,1.0094909095877111,1.2570898212403985
time_plus_atr,extra_trees_small,44,24,entry_movement,low_n_disclosure,0.2,233.0,929.0,120.69163090128758,121.35503767491925,0.994533339642572,0.8273298280442694,0.9824338182350737,1.1738340945927273
fractal_density_only,ridge_regression,42,3,entry_movement,val_select,0.05,333.0,6315.0,7.975165165165164,6.2929057798891535,1.2673263265202808,1.1302027533854997,1.255818094528042,1.3987865200467988
fractal_density_only,ridge_regression,42,3,entry_movement,val_select,0.1,665.0,5983.0,7.633187969924815,6.237566438241685,1.2237445557496207,1.1302635411520923,1.218467456364134,1.316424151961282
fractal_density_only,ridge_regression,42,3,entry_movement,val_select,0.2,1330.0,5318.0,7.267,6.154629559984957,1.1807371880262705,1.1072630743218341,1.1718143801156822,1.2689799638825157
fractal_density_only,ridge_regression,42,3,entry_movement,val_eval,0.05,333.0,6313.0,13.271531531531524,10.998263899889118,1.2066933156300537,1.0205803253649128,1.1813929759407888,1.4041445675256088
fractal_density_only,ridge_regression,42,3,entry_movement,val_eval,0.1,665.0,5981.0,12.985037593984956,10.903930780805887,1.1908584028103357,1.048888052965998,1.1747602042243073,1.3532353073670682
fractal_density_only,ridge_regression,42,3,entry_movement,val_eval,0.2,1330.0,5316.0,12.961413533834584,10.649507148231754,1.2170904581238484,1.0930610902450608,1.1928919311264488,1.3512290815178072
fractal_density_only,ridge_regression,42,3,entry_movement,low_n_disclosure,0.05,59.0,1103.0,73.5174576271187,37.725566636446075,1.9487436288390867,1.0799529712422242,1.7768189653707562,2.5088171178795493
fractal_density_only,ridge_regression,42,3,entry_movement,low_n_disclosure,0.1,117.0,1045.0,68.9098290598291,36.25490909090911,1.9007034023182305,1.2192832526792206,1.792340441783392,2.4568667894114014
fractal_density_only,ridge_regression,42,3,entry_movement,low_n_disclosure,0.2,233.0,929.0,54.997296137339085,35.666803013993565,1.5419743708389386,1.1243741569107983,1.551155354788055,1.9839386497893037
fractal_density_only,ridge_regression,42,6,entry_movement,val_select,0.05,333.0,6315.0,11.771111111111118,9.316807600950119,1.263427518875748,1.092644460679512,1.2555545330272933,1.4292868176136178
fractal_density_only,ridge_regression,42,6,entry_movement,val_select,0.1,665.0,5983.0,10.924360902255637,9.274731739929802,1.177862735934864,1.0857863855279979,1.1780387057915607,1.2732393378157632
fractal_density_only,ridge_regression,42,6,entry_movement,val_select,0.2,1330.0,5318.0,10.696105263157893,9.125535915757803,1.1721070808222958,1.0893550674354924,1.1611226431847872,1.2505402586287842
fractal_density_only,ridge_regression,42,6,entry_movement,val_eval,0.05,333.0,6313.0,19.213963963963963,16.214566766988757,1.1849816427461806,1.0013828769230204,1.1603270361770572,1.3795711148145242
fractal_density_only,ridge_regression,42,6,entry_movement,val_eval,0.1,665.0,5981.0,19.3054135338346,16.03790503260325,1.2037366161346432,1.0487056989028412,1.1877597065772545,1.3839593715278653
fractal_density_only,ridge_regression,42,6,entry_movement,val_eval,0.2,1330.0,5316.0,18.698631578947378,15.780968773513921,1.1848848982155222,1.0580076448871774,1.1642045875144775,1.312191210280172
fractal_density_only,ridge_regression,42,6,entry_movement,low_n_disclosure,0.05,59.0,1103.0,104.61050847457642,54.82157751586583,1.908199530454979,1.202893133920072,1.779026901283733,2.4436948875915263
fractal_density_only,ridge_regression,42,6,entry_movement,low_n_disclosure,0.1,117.0,1045.0,101.00615384615396,52.46172248803828,1.9253304896571823,1.2986075828376697,1.7963372652531038,2.4647577690417966
fractal_density_only,ridge_regression,42,6,entry_movement,low_n_disclosure,0.2,233.0,929.0,81.71768240343353,51.23789020452099,1.5948682132939023,1.221809600856143,1.5778287389593384,2.0464959572058485
fractal_density_only,ridge_regression,42,12,entry_movement,val_select,0.05,333.0,6315.0,16.37741741741742,13.600185273159147,1.204205464004915,1.0393979826646287,1.18336797383446,1.3711241236281493
fractal_density_only,ridge_regression,42,12,entry_movement,val_select,0.1,665.0,5983.0,15.462496240601494,13.54776700651847,1.1413317215421375,1.033415717288155,1.1345758244901258,1.2399999898718423
fractal_density_only,ridge_regression,42,12,entry_movement,val_select,0.2,1330.0,5318.0,15.339127819548873,13.339189544941707,1.1499295191712418,1.0571104944669498,1.1429203707662006,1.2223399197333678
fractal_density_only,ridge_regression,42,12,entry_movement,val_eval,0.05,333.0,6313.0,27.829909909909922,23.35545540947252,1.1915807001829068,1.0115213855725875,1.177432537506162,1.413436718699333
fractal_density_only,ridge_regression,42,12,entry_movement,val_eval,0.1,665.0,5981.0,28.208105263157915,23.06503260324361,1.2229813739431281,1.027600112420269,1.2046892462822991,1.4159793121413076
fractal_density_only,ridge_regression,42,12,entry_movement,val_eval,0.2,1330.0,5316.0,27.339022556390994,22.639098946576375,1.2076020614117846,1.0727358983078912,1.19311873339362,1.343910484779162
fractal_density_only,ridge_regression,42,12,entry_movement,low_n_disclosure,0.05,59.0,1103.0,168.57559322033921,79.24693563009971,2.127219076422061,1.3288984146106524,2.152188058030828,2.9579804128318363
fractal_density_only,ridge_regression,42,12,entry_movement,low_n_disclosure,0.1,117.0,1045.0,160.84965811965827,75.15399043062197,2.140267698335271,1.4026890727507604,2.032813653915966,2.814077405653952
fractal_density_only,ridge_regression,42,12,entry_movement,low_n_disclosure,0.2,233.0,929.0,129.21536480686697,72.38767491926801,1.7850464868636453,1.3069031020330117,1.7487372414586422,2.3241914357216378
fractal_density_only,ridge_regression,42,24,entry_movement,val_select,0.05,333.0,6315.0,22.816396396396385,19.94390973871734,1.1440282620264097,1.0153470163748635,1.1366846279543745,1.2957017440571605
fractal_density_only,ridge_regression,42,24,entry_movement,val_select,0.1,665.0,5983.0,21.923127819548863,19.883799097442758,1.1025623278585823,1.0085724006102332,1.0989523203781033,1.1883338419719376
fractal_density_only,ridge_regression,42,24,entry_movement,val_select,0.2,1330.0,5318.0,21.46181203007519,19.744159458443026,1.0869954770800667,1.0033931151835394,1.0795749978624032,1.161150761006094
fractal_density_only,ridge_regression,42,24,entry_movement,val_eval,0.05,333.0,6313.0,40.54240240240241,34.038552193885636,1.1910730565586471,0.9866841089974345,1.1618403488301365,1.3750566323728195
fractal_density_only,ridge_regression,42,24,entry_movement,val_eval,0.1,665.0,5981.0,41.47045112781956,33.57434375522488,1.2351827761746161,1.0041807789342865,1.2050211368424273,1.4258131574766055
fractal_density_only,ridge_regression,42,24,entry_movement,val_eval,0.2,1330.0,5316.0,41.15131578947369,32.66643152746426,1.2597432246272684,1.0963109863728304,1.237904691901087,1.4449764846664608
fractal_density_only,ridge_regression,42,24,entry_movement,low_n_disclosure,0.05,59.0,1103.0,236.33745762711877,115.06443336355392,2.053957515094125,1.2854650931308336,2.1450228390228148,3.1722973525527105
fractal_density_only,ridge_regression,42,24,entry_movement,low_n_disclosure,0.1,117.0,1045.0,244.4550427350428,107.42463157894733,2.275595821386556,1.4344676991630543,2.1219304410200346,2.8850809316737527
fractal_density_only,ridge_regression,42,24,entry_movement,low_n_disclosure,0.2,233.0,929.0,195.62811158798283,102.56041980624325,1.9074425783120108,1.392627956843581,1.8619568585369466,2.472264155602275
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,val_select,0.05,333.0,6315.0,7.016486486486489,6.343458432304037,1.1060979686971792,1.0159276927207668,1.0987991050269248,1.2152938310494952
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,val_select,0.1,665.0,5983.0,6.929488721804512,6.315781380578305,1.0971704535425215,1.0182517537705136,1.0909823194526416,1.1554702759689
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,val_select,0.2,1330.0,5318.0,6.6684436090225585,6.304324934185783,1.0577569650419363,0.9983001019520469,1.0543262084347702,1.1125435504167545
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,val_eval,0.05,333.0,6313.0,13.27123123123122,10.998279740218596,1.2066642733863984,1.0937675453513427,1.2033963459548198,1.3157520059010666
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,val_eval,0.1,665.0,5981.0,13.115473684210524,10.889428189266008,1.2044226249766528,1.1355448802715535,1.2019599334679265,1.2854235813191135
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,val_eval,0.2,1330.0,5316.0,12.281624060150378,10.819582392776523,1.1351292142615372,1.0662213812037808,1.1345591407661928,1.2143238366239326
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,low_n_disclosure,0.05,59.0,1103.0,37.887796610169616,39.63141432456937,0.9560041511483782,0.797173511875149,0.9552465316031942,1.1561860993173458
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,low_n_disclosure,0.1,117.0,1045.0,40.51777777777781,39.43373205741628,1.0274903151135464,0.791502052608242,0.9874979197871006,1.2171661162833138
fractal_density_only,hist_gradient_boosting,42,3,entry_movement,low_n_disclosure,0.2,233.0,929.0,42.784077253218896,38.72996770721207,1.1046762955408274,0.8499998266244605,1.0788637555390088,1.2787364412447872
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,val_select,0.05,333.0,6315.0,6.790870870870872,6.35535550277118,1.068527302353077,1.0044184218151029,1.0733159511482762,1.153219933123539
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,val_select,0.1,665.0,5983.0,6.866255639097745,6.322809627277285,1.0859500829308502,1.0182715450893889,1.0792256041003885,1.143985438859492
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,val_select,0.2,1330.0,5318.0,6.7270375939849645,6.289670928920647,1.0695372889944454,1.013036124465887,1.0636626334558419,1.128195340558837
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,val_eval,0.05,333.0,6313.0,13.569339339339335,10.982555045144938,1.2355357458770888,1.1191135450451686,1.232644340733096,1.3637611534943974
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,val_eval,0.1,665.0,5981.0,12.73124812030075,10.932148470155493,1.1645696319489949,1.098859913205237,1.1652758218378274,1.2399335846608979
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,val_eval,0.2,1330.0,5316.0,12.423345864661655,10.784125282167041,1.152003110090466,1.0763463833748732,1.151238776781855,1.2358104369035265
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,low_n_disclosure,0.05,59.0,1103.0,41.8037288135594,39.42194922937445,1.060417600619561,0.8446217294933994,1.0410622288955294,1.2816260627278935
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,low_n_disclosure,0.1,117.0,1045.0,40.84376068376073,39.39723444976078,1.0367164409939624,0.8102263591473997,1.0580152363794553,1.277483173174353
fractal_density_only,hist_gradient_boosting,43,3,entry_movement,low_n_disclosure,0.2,233.0,929.0,42.99871244635195,38.676135629709385,1.1117634103372558,0.8245647067062394,1.0840751491095548,1.3105573931816723
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,val_select,0.05,333.0,6315.0,7.325795795795795,6.3271480601741885,1.157835366917921,1.0571595513734053,1.1473841522479882,1.2676794258858841
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,val_select,0.1,665.0,5983.0,6.931443609022559,6.315564098278457,1.0975177357335322,1.0291844983260994,1.0875207729460192,1.1547269020979891
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,val_select,0.2,1330.0,5318.0,6.679984962406017,6.301438510718314,1.0600730215876615,1.0002974638821427,1.0560527854574606,1.120803913205924
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,val_eval,0.05,333.0,6313.0,13.519879879879888,10.985163947410106,1.2307399274698465,1.1298781828724627,1.234803023734489,1.3564864840400954
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,val_eval,0.1,665.0,5981.0,12.796150375939847,10.924932285570973,1.1712796053519043,1.1024293612036566,1.1743996831343078,1.2518231163200546
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,val_eval,0.2,1330.0,5316.0,12.43515037593985,10.7811719337848,1.1534136040416907,1.0747010380629103,1.1518918431098102,1.2406186523088591
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,low_n_disclosure,0.05,59.0,1103.0,40.872033898305126,39.47178603807799,1.0354746516632496,0.8539815023877496,1.0259304439306036,1.2222080344723718
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,low_n_disclosure,0.1,117.0,1045.0,43.52273504273505,39.097291866028726,1.1131905297141962,0.878400481034496,1.0802456219178258,1.3179762683894467
fractal_density_only,hist_gradient_boosting,44,3,entry_movement,low_n_disclosure,0.2,233.0,929.0,44.03931330472105,38.415145317545765,1.1464049645181609,0.8581109128389349,1.1375884098241877,1.4038146027966643
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,val_select,0.05,333.0,6315.0,10.682852852852854,9.374193190815518,1.1396023780819358,1.046858148493251,1.1247032964125898,1.2493297557674943
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,val_select,0.1,665.0,5983.0,10.435909774436091,9.329022229650676,1.118649898943039,1.0521657555573847,1.1063682979523004,1.1798391115765172
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,val_select,0.2,1330.0,5318.0,9.838135338345866,9.340109063557728,1.0533212483279544,1.006249568529052,1.047766405087307,1.109425547243554
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,val_eval,0.05,333.0,6313.0,19.534864864864854,16.19763979090765,1.2060315649092601,1.0762409282694514,1.187465815532747,1.275701368756927
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,val_eval,0.1,665.0,5981.0,19.007263157894734,16.071055007523828,1.1827016427357313,1.1078989178686516,1.177635763574008,1.2540893684056713
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,val_eval,0.2,1330.0,5316.0,18.35265413533835,15.867528216704292,1.1566170788981414,1.0873157390537098,1.1553030736462393,1.2311370648375084
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,low_n_disclosure,0.05,59.0,1103.0,52.91508474576283,57.586790571169544,0.9188753917509414,0.7757160670870183,0.922819963441378,1.0810890581749126
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,low_n_disclosure,0.1,117.0,1045.0,60.46615384615393,57.00065071770336,1.0607976064275746,0.8544006686124681,1.0346976726554646,1.2638583897905875
fractal_density_only,hist_gradient_boosting,42,6,entry_movement,low_n_disclosure,0.2,233.0,929.0,61.70309012875543,56.25769644779333,1.096793754895659,0.856062119714048,1.0297334106014349,1.2259031437836883
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,val_select,0.05,333.0,6315.0,10.618858858858859,9.377567695961995,1.1323681367217822,1.0441648042958347,1.1175306711090167,1.2169612125094984
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,val_select,0.1,665.0,5983.0,10.283278195488723,9.345986963062009,1.100288095428675,1.0347256108161702,1.091245028602839,1.1621238856399096
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,val_select,0.2,1330.0,5318.0,9.94014285714286,9.314597593080105,1.0671575189171325,1.0153727791238503,1.0650386371916636,1.1181676237816565
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,val_eval,0.05,333.0,6313.0,19.743213213213217,16.186649770315224,1.2197220236036979,1.1257505036183542,1.2135996873340744,1.3061579484100605
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,val_eval,0.1,665.0,5981.0,18.76204511278195,16.09831967898345,1.1654660540302244,1.0952216382297175,1.1597665542218514,1.2394691030288638
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,val_eval,0.2,1330.0,5316.0,18.336233082706773,15.871636568848762,1.15528307387628,1.08542438569494,1.1494964303864212,1.222522665929605
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,low_n_disclosure,0.05,59.0,1103.0,63.259491525423826,57.0334632819583,1.1091644779256293,0.8513582496782289,1.0739960190133653,1.3638143769936204
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,low_n_disclosure,0.1,117.0,1045.0,60.89470085470094,56.95266985645933,1.0692159122333844,0.874971774377283,1.0616272136444236,1.3007453169092535
fractal_density_only,hist_gradient_boosting,43,6,entry_movement,low_n_disclosure,0.2,233.0,929.0,60.31789699570822,56.60511302475781,1.065590964712437,0.8342870347566287,1.0648292581374248,1.2967039845090265
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,val_select,0.05,333.0,6315.0,10.878258258258262,9.363889152810767,1.1617243733596445,1.0624076918476646,1.136603687044186,1.2529810251310778
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,val_select,0.1,665.0,5983.0,10.277368421052635,9.346643824168476,1.0995784812594975,1.030272737696175,1.0919225003288107,1.167095122232473
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,val_select,0.2,1330.0,5318.0,9.879451127819554,9.329776231666036,1.0589161928973039,0.9969036586065262,1.0522362761846242,1.1135797206858447
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,val_eval,0.05,333.0,6313.0,19.867747747747753,16.180080785680346,1.2279140018467063,1.132913861081633,1.2191302736246135,1.3164423359184299
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,val_eval,0.1,665.0,5981.0,18.769473684210524,16.097493730145462,1.165987326900541,1.0983843729689875,1.1600606035774592,1.2459050424879787
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,val_eval,0.2,1330.0,5316.0,18.601127819548882,15.805363054928517,1.176887095532334,1.1065178316993316,1.173040662754019,1.2582724783066241
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,low_n_disclosure,0.05,59.0,1103.0,53.15457627118655,57.573980054397104,0.9232395644866829,0.806454772053434,0.9423737582175942,1.09936003041202
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,low_n_disclosure,0.1,117.0,1045.0,60.89136752136762,56.95304306220096,1.0691503780555753,0.8364259879497867,1.0101247135742952,1.2503360499233631
fractal_density_only,hist_gradient_boosting,44,6,entry_movement,low_n_disclosure,0.2,233.0,929.0,57.54665236051508,57.30016146393972,1.0043017487259698,0.8293903959514287,1.0209199618919738,1.2238486177649344
fractal_density_only,hist_gradient_boosting,42,12,entry_movement,val_select,0.05,333.0,6315.0,15.837387387387388,13.628661916072845,1.162064734228215,1.065081228704803,1.1395650965732824,1.2490199548639738
fractal_density_only,hist_gradient_boosting,42,12,entry_movement,val_select,0.1,665.0,5983.0,15.022390977443605,13.596683937823837,1.1048569670472133,1.0367659943176035,1.094257039210265,1.1667124144125156
fractal_density_only,hist_gradient_boosting,42,12,entry_movement,val_select,0.2,1330.0,5318.0,14.016338345864664,13.670011282437006,1.025334804505437,0.9751247689533408,1.0174685211418328,1.068074949958817
fractal_density_only,hist_gradient_boosting,42,12,entry_movement,val_eval,0.05,333.0,6313.0,29.427747747747745,23.27117218438144,1.2645580340597677,1.1539246491023036,1.2433931906591509,1.344516028690119
fractal_density_only,hist_gradient_boosting,42,12,entry_movement,val_eval,0.1,665.0,5981.0,28.177473684210526,23.068438388229396,1.2214729584204538,1.143599340840259,1.2235855797272497,1.2925731681110229
fractal_density_only,hist_gradient_boosting,42,12,entry_movement,val_eval,0.2,1330.0,5316.0,26.25163157894737,22.91115124153499,1.1458015052232082,1.0891278401033213,1.1422821357822208,1.2122950440933686
fractal_density_only,hist_gradient_boosting,42,12,entry_movement,low_n_disclosure,0.05,59.0,1103.0,83.9769491525424,83.77215775158658,1.0024446236846747,0.7573556594127628,0.9906304935013428,1.344680733580035
fractal_density_only,hist_gradient_boosting,42,12,entry_movement,low_n_disclosure,0.1,117.0,1045.0,84.48128205128207,83.70432535885166,1.009282157034293,0.8370463686839784,1.0095455611064716,1.2510290502175485
