stop_policy_id;entry_id;mask_id;exit_id;split;spread;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts;risk_distance_atr;tp_distance_atr;bs_p05;negative_years;pf_without_best_year;effective_profit_years;n_years
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X2_ml_opposite_any_p0_55;val_select;0.2;3266;1462.0016109667768;573.8895666779615;2.5475312601164255;0.2719265291759997;-0.04135075088587877;9.452460919541863;0.451316595223515;0.0;{'ML_CLOSE': 2178, 'TIME': 929, 'SL': 159};2.0;;2.3356342555038183;0;2.5041004797646726;2.1929998853359045;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X2_ml_opposite_any_p0_55;val_eval;0.2;3311;1472.377351544274;606.6696996498952;2.426983500896736;0.261464105072298;-0.059615384615395464;7.781113797185185;0.42766535789791604;0.0;{'ML_CLOSE': 2245, 'TIME': 889, 'SL': 177};2.0;;2.2106266805116443;0;2.3849373669282663;1.9881906762462556;2
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X2_ml_opposite_any_p0_60;val_select;0.2;3266;1511.3635457090154;665.4610803134312;2.2711524241164716;0.25900259197660264;-0.07679487179488545;11.521645924899445;0.4075321494182486;0.0;{'ML_CLOSE': 2036, 'TIME': 1044, 'SL': 186};2.0;;2.0883856961006204;0;2.2407368787725814;2.1928366194362727;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X2_ml_opposite_any_p0_60;val_eval;0.2;3311;1516.2102143618356;733.6734631534703;2.0666008660649537;0.23634453373855788;-0.11666666666666162;9.251169240437605;0.38266384778012685;0.0;{'ML_CLOSE': 2101, 'TIME': 980, 'SL': 230};2.0;;1.9110296330191108;0;2.042130012287582;1.9876839202674397;2
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X3_ml_hold_close_p0_50;val_select;0.2;3266;1751.7546574692865;1310.2040333449681;1.337009055755258;0.135196149456313;-0.10935037721691476;19.21830985064858;0.45101041028781386;0.0;{'TIME': 1501, 'SL': 1104, 'ML_CLOSE': 661};2.0;;1.233349736549625;0;1.3188792433496843;2.187306045875883;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X3_ml_hold_close_p0_50;val_eval;0.2;3311;1842.8571556578559;1391.2364774816085;1.324618197902461;0.13640008401577994;-0.14986072423398594;37.41598319064565;0.43823618242222895;0.0;{'TIME': 1452, 'SL': 1192, 'ML_CLOSE': 667};2.0;;1.2229130579519922;0;1.2861335867342978;1.978049436152399;2
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X3_ml_hold_close_p0_60;val_select;0.2;3266;1655.809039827794;1787.7901390504321;0.9261764027332993;-0.040410624379252275;-1.0;161.64830499727688;0.3812002449479486;0.0;{'SL': 1698, 'TIME': 1509, 'ML_CLOSE': 59};2.0;;0.8498333759684512;3;0.9178517466953684;2.176726997977038;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X3_ml_hold_close_p0_60;val_eval;0.2;3311;1739.0096642766957;1886.0788562346484;0.9220238371944001;-0.04441836060342871;-1.0;183.66686468009925;0.3705829054666264;0.0;{'SL': 1797, 'TIME': 1460, 'ML_CLOSE': 54};2.0;;0.8520196470219596;2;0.8838735510821276;1.9761007381320677;2
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X3_ml_hold_close_p0_70;val_select;0.2;3266;1647.9374110383114;1833.5909873358564;0.8987486426472389;-0.056844328321354935;-1.0;211.5271036799768;0.3741579914268218;0.0;{'SL': 1753, 'TIME': 1509, 'ML_CLOSE': 4};2.0;;0.8432969038909706;3;0.8896916992489442;2.1818108947316825;3
S2_fractal0_buffer_0_5_entry_floor_2;E2_open_pullback_0_5atr;M0_no_mask;X3_ml_hold_close_p0_70;val_eval;0.2;3311;1730.4801689653111;1931.2389296375977;0.8960466477806764;-0.06063387516529346;-1.0;226.16513110252635;0.3618242222893386;0.0;{'SL': 1848, 'TIME': 1460, 'ML_CLOSE': 3};2.0;;0.8342237933205067;2;0.8579879939734117;1.9757571766980433;2
