original_rank;rule_id;profile_id;model_id;target_id;filter_id;time_basis;calendar_field;calendar_value;n_trades;gross_profit;gross_loss;pf;mean_pnl_r;median_pnl_r;max_drawdown_r;win_rate;ambiguous_same_bar_rate;exit_reason_counts
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;2;41;20.07289244259176;11.430740425877428;1.7560448137856264;0.21078419552961777;-0.0947368421052678;4.361770526221775;0.3170731707317073;0.0;{'ML_CLOSE': 29, 'TIME': 7, 'SL': 5}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;3;76;28.672603677880762;9.057625800367655;3.165576091332557;0.25809181417780397;-0.013230256040389549;2.6519082671384204;0.4605263157894737;0.0;{'ML_CLOSE': 55, 'TIME': 18, 'SL': 3}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;4;93;49.45282207135425;10.38258863018413;4.763053206941632;0.4201100370018292;0.1081081081081006;2.220500725689398;0.5698924731182796;0.0;{'ML_CLOSE': 60, 'TIME': 32, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;5;80;41.03705338313082;7.955564739443967;5.158282878356539;0.41351860804608565;0.0424953095684562;1.45621951219516;0.55;0.0;{'ML_CLOSE': 55, 'TIME': 24, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;6;77;34.50922156686002;7.3009869014251985;4.726651620224604;0.35335369695369895;0.051282051282034;1.331818181818166;0.5714285714285714;0.0;{'ML_CLOSE': 55, 'TIME': 21, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;7;84;39.97741198486956;12.527103850468272;3.1912732952537293;0.3267893825523962;0.03357487922704775;4.912170177383686;0.5357142857142857;0.0;{'ML_CLOSE': 56, 'TIME': 25, 'SL': 3}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;8;85;26.73680311290341;10.423937523039205;2.5649427631170245;0.1919160657631083;-0.0179487179487017;2.3638335704124778;0.4588235294117647;0.0;{'ML_CLOSE': 66, 'TIME': 17, 'SL': 2}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;9;97;58.739489913096875;13.60923767582129;4.316148436253397;0.46526033234304726;0.1037735849056527;1.4812140400249199;0.5773195876288659;0.0;{'ML_CLOSE': 63, 'TIME': 28, 'SL': 6}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;10;75;26.05749229392618;9.141233383975443;2.8505444724346383;0.2255501187993431;-0.0162499999999852;3.5820397566864024;0.48;0.0;{'ML_CLOSE': 57, 'TIME': 17, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;11;102;44.093955606055275;10.325154033600061;4.270537317173668;0.33106668208289436;0.026233692569472902;1.5429018136335344;0.5588235294117647;0.0;{'ML_CLOSE': 73, 'TIME': 28, 'SL': 1}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;month;12;42;13.134678241360666;3.542343459307119;3.7079064727195608;0.22838892338222724;0.036986714975852;0.796096096096071;0.5714285714285714;0.0;{'ML_CLOSE': 33, 'TIME': 9}
2;rank02_time_only_linear_target_entry_ev_regression_top40;time_only;linear;target_entry_ev_regression;top40;signal_time;quarter;1;165;84.04305135439097;26.447418188672312;3.177741235641195;0.349064443428598;-0.0247126436781644;4.3617705262217825;0.44242424242424244;0.0;{'ML_CLOSE': 114, 'TIME': 40, 'SL': 11}
